"BBRefId","BBRefName","BBRefUrl","BBRefClean"
"hezonma01","Mario Hezonja","https://www.basketball-reference.com/players/h/hezonma01.html","mario_hezonja"
"hibbero01","Roy Hibbert","https://www.basketball-reference.com/players/h/hibbero01.html","roy_hibbert"
"hicksis01","Isaiah Hicks","https://www.basketball-reference.com/players/h/hicksis01.html","isaiah_hicks"
"hicksjj01","J.J. Hickson","https://www.basketball-reference.com/players/h/hicksjj01.html","jj_hickson"
"hieldbu01","Buddy Hield","https://www.basketball-reference.com/players/h/hieldbu01.html","buddy_hield"
"higgico01","Cory Higgins","https://www.basketball-reference.com/players/h/higgico01.html","cory_higgins"
"highsha01","Haywood Highsmith","https://www.basketball-reference.com/players/h/highsha01.html","haywood_highsmith"
"hilarne01","Nenê","https://www.basketball-reference.com/players/h/hilarne01.html","nene"
"hillge01","George Hill","https://www.basketball-reference.com/players/h/hillge01.html","george_hill"
"hillgr01","Grant Hill","https://www.basketball-reference.com/players/h/hillgr01.html","grant_hill"
"hillida01","Darrun Hilliard","https://www.basketball-reference.com/players/h/hillida01.html","darrun_hilliard"
"hilljo01","Jordan Hill","https://www.basketball-reference.com/players/h/hilljo01.html","jordan_hill"
"hillma01","Malcolm Hill","https://www.basketball-reference.com/players/h/hillma01.html","malcolm_hill"
"hillso01","Solomon Hill","https://www.basketball-reference.com/players/h/hillso01.html","solomon_hill"
"hinriki01","Kirk Hinrich","https://www.basketball-reference.com/players/h/hinriki01.html","kirk_hinrich"
"hintona01","Nate Hinton","https://www.basketball-reference.com/players/h/hintona01.html","nate_hinton"
"hoardja01","Jaylen Hoard","https://www.basketball-reference.com/players/h/hoardja01.html","jaylen_hoard"
"holidaa01","Aaron Holiday","https://www.basketball-reference.com/players/h/holidaa01.html","aaron_holiday"
"holidjr01","Jrue Holiday","https://www.basketball-reference.com/players/h/holidjr01.html","jrue_holiday"
"holidju01","Justin Holiday","https://www.basketball-reference.com/players/h/holidju01.html","justin_holiday"
"hollajo02","John Holland","https://www.basketball-reference.com/players/h/hollajo02.html","john_holland"
"holliro01","Rondae Hollis-Jefferson","https://www.basketball-reference.com/players/h/holliro01.html","rondae_hollis_jefferson"
"holliry01","Ryan Hollins","https://www.basketball-reference.com/players/h/holliry01.html","ryan_hollins"
"holmeri01","Richaun Holmes","https://www.basketball-reference.com/players/h/holmeri01.html","richaun_holmes"
"honeyty01","Tyler Honeycutt","https://www.basketball-reference.com/players/h/honeyty01.html","tyler_honeycutt"
"hoodro01","Rodney Hood","https://www.basketball-reference.com/players/h/hoodro01.html","rodney_hood"
"hopsosc01","Scotty Hopson","https://www.basketball-reference.com/players/h/hopsosc01.html","scotty_hopson"
"horfoal01","Al Horford","https://www.basketball-reference.com/players/h/horfoal01.html","al_horford"
"hortota01","Talen Horton-Tucker","https://www.basketball-reference.com/players/h/hortota01.html","talen_horton_tucker"
"houseda01","Danuel House Jr.","https://www.basketball-reference.com/players/h/houseda01.html","danuel_house_jr"
"houstca01","Caleb Houstan","https://www.basketball-reference.com/players/h/houstca01.html","caleb_houstan"
"howardw01","Dwight Howard","https://www.basketball-reference.com/players/h/howardw01.html","dwight_howard"
"howarjo01","Josh Howard","https://www.basketball-reference.com/players/h/howarjo01.html","josh_howard"
"howarju01","Juwan Howard","https://www.basketball-reference.com/players/h/howarju01.html","juwan_howard"
"howarma02","Markus Howard","https://www.basketball-reference.com/players/h/howarma02.html","markus_howard"
"howarwi01","William Howard","https://www.basketball-reference.com/players/h/howarwi01.html","william_howard"
"hudgitr01","Trevor Hudgins","https://www.basketball-reference.com/players/h/hudgitr01.html","trevor_hudgins"
"hudsole01","Lester Hudson","https://www.basketball-reference.com/players/h/hudsole01.html","lester_hudson"
"huertke01","Kevin Huerter","https://www.basketball-reference.com/players/h/huertke01.html","kevin_huerter"
"huertma01","Marcelo Huertas","https://www.basketball-reference.com/players/h/huertma01.html","marcelo_huertas"
"huestjo01","Josh Huestis","https://www.basketball-reference.com/players/h/huestjo01.html","josh_huestis"
"huffja01","Jay Huff","https://www.basketball-reference.com/players/h/huffja01.html","jay_huff"
"hugheel01","Elijah Hughes","https://www.basketball-reference.com/players/h/hugheel01.html","elijah_hughes"
"hummero01","Robbie Hummel","https://www.basketball-reference.com/players/h/hummero01.html","robbie_hummel"
"humphis01","Isaac Humphries","https://www.basketball-reference.com/players/h/humphis01.html","isaac_humphries"
"humphkr01","Kris Humphries","https://www.basketball-reference.com/players/h/humphkr01.html","kris_humphries"
"huntede01","De'Andre Hunter","https://www.basketball-reference.com/players/h/huntede01.html","deandre_hunter"
"hunterj01","R.J. Hunter","https://www.basketball-reference.com/players/h/hunterj01.html","rj_hunter"
"huntevi01","Vince Hunter","https://www.basketball-reference.com/players/h/huntevi01.html","vince_hunter"
"huntfe01","Feron Hunt","https://www.basketball-reference.com/players/h/huntfe01.html","feron_hunt"
"hutchch01","Chandler Hutchison","https://www.basketball-reference.com/players/h/hutchch01.html","chandler_hutchison"
"hylanbo01","Bones Hyland","https://www.basketball-reference.com/players/h/hylanbo01.html","bones_hyland"
"ibakase01","Serge Ibaka","https://www.basketball-reference.com/players/i/ibakase01.html","serge_ibaka"
"iguodan01","Andre Iguodala","https://www.basketball-reference.com/players/i/iguodan01.html","andre_iguodala"
"ilyaser01","Ersan İlyasova","https://www.basketball-reference.com/players/i/ilyaser01.html","ersan_ilyasova"
"inglejo01","Joe Ingles","https://www.basketball-reference.com/players/i/inglejo01.html","joe_ingles"
"inglida01","Damien Inglis","https://www.basketball-reference.com/players/i/inglida01.html","damien_inglis"
"ingraan01","Andre Ingram","https://www.basketball-reference.com/players/i/ingraan01.html","andre_ingram"
"ingrabr01","Brandon Ingram","https://www.basketball-reference.com/players/i/ingrabr01.html","brandon_ingram"
"irvinky01","Kyrie Irving","https://www.basketball-reference.com/players/i/irvinky01.html","kyrie_irving"
"isaacjo01","Jonathan Isaac","https://www.basketball-reference.com/players/i/isaacjo01.html","jonathan_isaac"
"iveyja01","Jaden Ivey","https://www.basketball-reference.com/players/i/iveyja01.html","jaden_ivey"
"iveyro01","Royal Ivey","https://www.basketball-reference.com/players/i/iveyro01.html","royal_ivey"
"iwundwe01","Wes Iwundu","https://www.basketball-reference.com/players/i/iwundwe01.html","wes_iwundu"
"jackja01","Jarrett Jack","https://www.basketball-reference.com/players/j/jackja01.html","jarrett_jack"
"jacksaa01","Aaron Jackson","https://www.basketball-reference.com/players/j/jacksaa01.html","aaron_jackson"
"jacksde01","Demetrius Jackson","https://www.basketball-reference.com/players/j/jacksde01.html","demetrius_jackson"
"jacksfr01","Frank Jackson","https://www.basketball-reference.com/players/j/jacksfr01.html","frank_jackson"
"jacksis01","Isaiah Jackson","https://www.basketball-reference.com/players/j/jacksis01.html","isaiah_jackson"
"jacksja02","Jaren Jackson Jr.","https://www.basketball-reference.com/players/j/jacksja02.html","jaren_jackson_jr"
"jacksjo02","Josh Jackson","https://www.basketball-reference.com/players/j/jacksjo02.html","josh_jackson"
"jacksju01","Justin Jackson","https://www.basketball-reference.com/players/j/jacksju01.html","justin_jackson"
"jackspi01","Pierre Jackson","https://www.basketball-reference.com/players/j/jackspi01.html","pierre_jackson"
"jacksqu01","Quenton Jackson","https://www.basketball-reference.com/players/j/jacksqu01.html","quenton_jackson"
"jacksre01","Reggie Jackson","https://www.basketball-reference.com/players/j/jacksre01.html","reggie_jackson"
"jacksst02","Stephen Jackson","https://www.basketball-reference.com/players/j/jacksst02.html","stephen_jackson"
"jamesbe01","Bernard James","https://www.basketball-reference.com/players/j/jamesbe01.html","bernard_james"
"jamesda01","Damion James","https://www.basketball-reference.com/players/j/jamesda01.html","damion_james"
"jamesju01","Justin James","https://www.basketball-reference.com/players/j/jamesju01.html","justin_james"
"jamesle01","LeBron James","https://www.basketball-reference.com/players/j/jamesle01.html","lebron_james"
"jamesmi01","Mike James","https://www.basketball-reference.com/players/j/jamesmi01.html","mike_james"
"jamesmi02","Mike James","https://www.basketball-reference.com/players/j/jamesmi02.html","mike_james_2"
"jamisan01","Antawn Jamison","https://www.basketball-reference.com/players/j/jamisan01.html","antawn_jamison"
"jarrede01","DeJon Jarreau","https://www.basketball-reference.com/players/j/jarrede01.html","dejon_jarreau"
"jeffeal01","Al Jefferson","https://www.basketball-reference.com/players/j/jeffeal01.html","al_jefferson"
"jeffeam01","Amile Jefferson","https://www.basketball-reference.com/players/j/jeffeam01.html","amile_jefferson"
"jeffeco01","Cory Jefferson","https://www.basketball-reference.com/players/j/jeffeco01.html","cory_jefferson"
"jeffeot01","Othyus Jeffers","https://www.basketball-reference.com/players/j/jeffeot01.html","othyus_jeffers"
"jefferi01","Richard Jefferson","https://www.basketball-reference.com/players/j/jefferi01.html","richard_jefferson"
"jeffrda01","DaQuan Jeffries","https://www.basketball-reference.com/players/j/jeffrda01.html","daquan_jeffries"
"jeffrja01","Jared Jeffries","https://www.basketball-reference.com/players/j/jeffrja01.html","jared_jeffries"
"jenkich01","Charles Jenkins","https://www.basketball-reference.com/players/j/jenkich01.html","charles_jenkins"
"jenkijo01","John Jenkins","https://www.basketball-reference.com/players/j/jenkijo01.html","john_jenkins"
"jennibr01","Brandon Jennings","https://www.basketball-reference.com/players/j/jennibr01.html","brandon_jennings"
"jerebjo01","Jonas Jerebko","https://www.basketball-reference.com/players/j/jerebjo01.html","jonas_jerebko"
"jeromty01","Ty Jerome","https://www.basketball-reference.com/players/j/jeromty01.html","ty_jerome"
"jerregr01","Grant Jerrett","https://www.basketball-reference.com/players/j/jerregr01.html","grant_jerrett"
"joeis01","Isaiah Joe","https://www.basketball-reference.com/players/j/joeis01.html","isaiah_joe"
"johnsal02","Alize Johnson","https://www.basketball-reference.com/players/j/johnsal02.html","alize_johnson"
"johnsam01","Amir Johnson","https://www.basketball-reference.com/players/j/johnsam01.html","amir_johnson"
"johnsbj01","B.J. Johnson","https://www.basketball-reference.com/players/j/johnsbj01.html","bj_johnson"
"johnsbr02","Brice Johnson","https://www.basketball-reference.com/players/j/johnsbr02.html","brice_johnson"
"johnsca02","Cameron Johnson","https://www.basketball-reference.com/players/j/johnsca02.html","cameron_johnson"
"johnsch03","Chris Johnson","https://www.basketball-reference.com/players/j/johnsch03.html","chris_johnson"
"johnsch04","Chris Johnson","https://www.basketball-reference.com/players/j/johnsch04.html","chris_johnson_2"
"johnsda03","Darius Johnson-Odom","https://www.basketball-reference.com/players/j/johnsda03.html","darius_johnson_odom"
"johnsda04","Dakari Johnson","https://www.basketball-reference.com/players/j/johnsda04.html","dakari_johnson"
"johnsda08","David Johnson","https://www.basketball-reference.com/players/j/johnsda08.html","david_johnson"
"johnsiv01","Ivan Johnson","https://www.basketball-reference.com/players/j/johnsiv01.html","ivan_johnson"
"johnsja01","James Johnson","https://www.basketball-reference.com/players/j/johnsja01.html","james_johnson"
"johnsja05","Jalen Johnson","https://www.basketball-reference.com/players/j/johnsja05.html","jalen_johnson"
"johnsjo02","Joe Johnson","https://www.basketball-reference.com/players/j/johnsjo02.html","joe_johnson"
"johnske04","Keldon Johnson","https://www.basketball-reference.com/players/j/johnske04.html","keldon_johnson"
"johnske07","Keon Johnson","https://www.basketball-reference.com/players/j/johnske07.html","keon_johnson"
"johnsni01","Nick Johnson","https://www.basketball-reference.com/players/j/johnsni01.html","nick_johnson"
"johnsom01","Omari Johnson","https://www.basketball-reference.com/players/j/johnsom01.html","omari_johnson"
"johnsor01","Orlando Johnson","https://www.basketball-reference.com/players/j/johnsor01.html","orlando_johnson"
"johnsst04","Stanley Johnson","https://www.basketball-reference.com/players/j/johnsst04.html","stanley_johnson"
"johnsty01","Tyler Johnson","https://www.basketball-reference.com/players/j/johnsty01.html","tyler_johnson"
"johnswe01","Wesley Johnson","https://www.basketball-reference.com/players/j/johnswe01.html","wesley_johnson"
"jokicni01","Nikola Jokić","https://www.basketball-reference.com/players/j/jokicni01.html","nikola_jokic"
"jonesca03","Carlik Jones","https://www.basketball-reference.com/players/j/jonesca03.html","carlik_jones"
"jonesda02","Dahntay Jones","https://www.basketball-reference.com/players/j/jonesda02.html","dahntay_jones"
"jonesda03","Damian Jones","https://www.basketball-reference.com/players/j/jonesda03.html","damian_jones"
"jonesde01","DeQuan Jones","https://www.basketball-reference.com/players/j/jonesde01.html","dequan_jones"
"jonesde02","Derrick Jones Jr.","https://www.basketball-reference.com/players/j/jonesde02.html","derrick_jones_jr"
"jonesdo02","Dominique Jones","https://www.basketball-reference.com/players/j/jonesdo02.html","dominique_jones"
"joneshe01","Herbert Jones","https://www.basketball-reference.com/players/j/joneshe01.html","herbert_jones"
"jonesja02","James Jones","https://www.basketball-reference.com/players/j/jonesja02.html","james_jones"
"jonesja04","Jalen Jones","https://www.basketball-reference.com/players/j/jonesja04.html","jalen_jones"
"jonesje01","Jemerrio Jones","https://www.basketball-reference.com/players/j/jonesje01.html","jemerrio_jones"
"joneska01","Kai Jones","https://www.basketball-reference.com/players/j/joneska01.html","kai_jones"
"joneske01","Kevin Jones","https://www.basketball-reference.com/players/j/joneske01.html","kevin_jones"
"jonesma05","Mason Jones","https://www.basketball-reference.com/players/j/jonesma05.html","mason_jones"
"jonespe01","Perry Jones","https://www.basketball-reference.com/players/j/jonespe01.html","perry_jones"
"jonesso01","Solomon Jones","https://www.basketball-reference.com/players/j/jonesso01.html","solomon_jones"
"joneste01","Terrence Jones","https://www.basketball-reference.com/players/j/joneste01.html","terrence_jones"
"jonestr01","Tre Jones","https://www.basketball-reference.com/players/j/jonestr01.html","tre_jones"
"jonesty01","Tyus Jones","https://www.basketball-reference.com/players/j/jonesty01.html","tyus_jones"
"jordade01","DeAndre Jordan","https://www.basketball-reference.com/players/j/jordade01.html","deandre_jordan"
"jordaje01","Jerome Jordan","https://www.basketball-reference.com/players/j/jordaje01.html","jerome_jordan"
"josepco01","Cory Joseph","https://www.basketball-reference.com/players/j/josepco01.html","cory_joseph"
"josepkr01","Kris Joseph","https://www.basketball-reference.com/players/j/josepkr01.html","kris_joseph"
"jovicni01","Nikola Jović","https://www.basketball-reference.com/players/j/jovicni01.html","nikola_jovic"
"juzanjo01","Johnny Juzang","https://www.basketball-reference.com/players/j/juzanjo01.html","johnny_juzang"
"kabenmf01","Mfiondu Kabengele","https://www.basketball-reference.com/players/k/kabenmf01.html","mfiondu_kabengele"
"kalaige01","Georgios Kalaitzakis","https://www.basketball-reference.com/players/k/kalaige01.html","georgios_kalaitzakis"
"kamanch01","Chris Kaman","https://www.basketball-reference.com/players/k/kamanch01.html","chris_kaman"
"kaminfr01","Frank Kaminsky","https://www.basketball-reference.com/players/k/kaminfr01.html","frank_kaminsky"
"kanteen01","Enes Freedom","https://www.basketball-reference.com/players/k/kanteen01.html","enes_freedom"
"karasse01","Sergey Karasev","https://www.basketball-reference.com/players/k/karasse01.html","sergey_karasev"
"kaunsa01","Sasha Kaun","https://www.basketball-reference.com/players/k/kaunsa01.html","sasha_kaun"
"keelstr01","Trevor Keels","https://www.basketball-reference.com/players/k/keelstr01.html","trevor_keels"
"kellyry01","Ryan Kelly","https://www.basketball-reference.com/players/k/kellyry01.html","ryan_kelly"
"kennalu01","Luke Kennard","https://www.basketball-reference.com/players/k/kennalu01.html","luke_kennard"
"kesslwa01","Walker Kessler","https://www.basketball-reference.com/players/k/kesslwa01.html","walker_kessler"
"keybr01","Braxton Key","https://www.basketball-reference.com/players/k/keybr01.html","braxton_key"
"kiddgmi01","Michael Kidd-Gilchrist","https://www.basketball-reference.com/players/k/kiddgmi01.html","michael_kidd_gilchrist"
"kiddja01","Jason Kidd","https://www.basketball-reference.com/players/k/kiddja01.html","jason_kidd"
"kiddst01","Stanton Kidd","https://www.basketball-reference.com/players/k/kiddst01.html","stanton_kidd"
"kilpase01","Sean Kilpatrick","https://www.basketball-reference.com/players/k/kilpase01.html","sean_kilpatrick"
"kingge03","George King","https://www.basketball-reference.com/players/k/kingge03.html","george_king"
"kinglo02","Louis King","https://www.basketball-reference.com/players/k/kinglo02.html","louis_king"
"kirilan01","Andrei Kirilenko","https://www.basketball-reference.com/players/k/kirilan01.html","andrei_kirilenko"
"kirkal01","Alex Kirk","https://www.basketball-reference.com/players/k/kirkal01.html","alex_kirk"
"kispeco01","Corey Kispert","https://www.basketball-reference.com/players/k/kispeco01.html","corey_kispert"
"klebima01","Maxi Kleber","https://www.basketball-reference.com/players/k/klebima01.html","maxi_kleber"
"kleizli01","Linas Kleiza","https://www.basketball-reference.com/players/k/kleizli01.html","linas_kleiza"
"knighbr03","Brandon Knight","https://www.basketball-reference.com/players/k/knighbr03.html","brandon_knight"
"knighna01","Nathan Knight","https://www.basketball-reference.com/players/k/knighna01.html","nathan_knight"
"knoxke01","Kevin Knox","https://www.basketball-reference.com/players/k/knoxke01.html","kevin_knox"
"kolokch01","Christian Koloko","https://www.basketball-reference.com/players/k/kolokch01.html","christian_koloko"
"konchjo01","John Konchar","https://www.basketball-reference.com/players/k/konchjo01.html","john_konchar"
"korkmfu01","Furkan Korkmaz","https://www.basketball-reference.com/players/k/korkmfu01.html","furkan_korkmaz"
"kornelu01","Luke Kornet","https://www.basketball-reference.com/players/k/kornelu01.html","luke_kornet"
"korveky01","Kyle Korver","https://www.basketball-reference.com/players/k/korveky01.html","kyle_korver"
"koufoko01","Kosta Koufos","https://www.basketball-reference.com/players/k/koufoko01.html","kosta_koufos"
"kravtvi01","Viacheslav Kravtsov","https://www.basketball-reference.com/players/k/kravtvi01.html","viacheslav_kravtsov"
"krejcvi01","Vit Krejci","https://www.basketball-reference.com/players/k/krejcvi01.html","vit_krejci"
"kulboar01","Arnoldas Kulboka","https://www.basketball-reference.com/players/k/kulboar01.html","arnoldas_kulboka"
"kuminjo01","Jonathan Kuminga","https://www.basketball-reference.com/players/k/kuminjo01.html","jonathan_kuminga"
"kurucro01","Rodions Kurucs","https://www.basketball-reference.com/players/k/kurucro01.html","rodions_kurucs"
"kuzmaky01","Kyle Kuzma","https://www.basketball-reference.com/players/k/kuzmaky01.html","kyle_kuzma"
"kuzmimi01","Mindaugas Kuzminskas","https://www.basketball-reference.com/players/k/kuzmimi01.html","mindaugas_kuzminskas"
"kuzmiog01","Ognjen Kuzmić","https://www.basketball-reference.com/players/k/kuzmiog01.html","ognjen_kuzmic"
"labissk01","Skal Labissière","https://www.basketball-reference.com/players/l/labissk01.html","skal_labissiere"
"lamban01","Anthony Lamb","https://www.basketball-reference.com/players/l/lamban01.html","anthony_lamb"
"lambdo01","Doron Lamb","https://www.basketball-reference.com/players/l/lambdo01.html","doron_lamb"
"lambje01","Jeremy Lamb","https://www.basketball-reference.com/players/l/lambje01.html","jeremy_lamb"
"landajo01","Jock Landale","https://www.basketball-reference.com/players/l/landajo01.html","jock_landale"
"landrca01","Carl Landry","https://www.basketball-reference.com/players/l/landrca01.html","carl_landry"
"langfro01","Romeo Langford","https://www.basketball-reference.com/players/l/langfro01.html","romeo_langford"
"laproni01","Nicolás Laprovíttola","https://www.basketball-reference.com/players/l/laproni01.html","nicolas_laprovittola"
"laravja01","Jake LaRavia","https://www.basketball-reference.com/players/l/laravja01.html","jake_laravia"
"larkish01","Shane Larkin","https://www.basketball-reference.com/players/l/larkish01.html","shane_larkin"
"lauvejo01","Joffrey Lauvergne","https://www.basketball-reference.com/players/l/lauvejo01.html","joffrey_lauvergne"
"lavinza01","Zach LaVine","https://www.basketball-reference.com/players/l/lavinza01.html","zach_lavine"
"lawsoaj01","A.J. Lawson","https://www.basketball-reference.com/players/l/lawsoaj01.html","aj_lawson"
"lawsoty01","Ty Lawson","https://www.basketball-reference.com/players/l/lawsoty01.html","ty_lawson"
"lawvi01","Vic Law","https://www.basketball-reference.com/players/l/lawvi01.html","vic_law"
"laymaja01","Jake Layman","https://www.basketball-reference.com/players/l/laymaja01.html","jake_layman"
"leaftj01","T.J. Leaf","https://www.basketball-reference.com/players/l/leaftj01.html","tj_leaf"
"lecquja01","Jalen Lecque","https://www.basketball-reference.com/players/l/lecquja01.html","jalen_lecque"
"ledori01","Ricky Ledo","https://www.basketball-reference.com/players/l/ledori01.html","ricky_ledo"
"leeco01","Courtney Lee","https://www.basketball-reference.com/players/l/leeco01.html","courtney_lee"
"leeda02","David Lee","https://www.basketball-reference.com/players/l/leeda02.html","david_lee"
"leeda03","Damion Lee","https://www.basketball-reference.com/players/l/leeda03.html","damion_lee"
"leema01","Malcolm Lee","https://www.basketball-reference.com/players/l/leema01.html","malcolm_lee"
"leesa01","Saben Lee","https://www.basketball-reference.com/players/l/leesa01.html","saben_lee"
"lemonwa01","Walt Lemon Jr.","https://www.basketball-reference.com/players/l/lemonwa01.html","walt_lemon_jr"
"lenal01","Alex Len","https://www.basketball-reference.com/players/l/lenal01.html","alex_len"
"leonaka01","Kawhi Leonard","https://www.basketball-reference.com/players/l/leonaka01.html","kawhi_leonard"
"leoname01","Meyers Leonard","https://www.basketball-reference.com/players/l/leoname01.html","meyers_leonard"
"leuerjo01","Jon Leuer","https://www.basketball-reference.com/players/l/leuerjo01.html","jon_leuer"
"leverca01","Caris LeVert","https://www.basketball-reference.com/players/l/leverca01.html","caris_levert"
"lewiski01","Kira Lewis Jr.","https://www.basketball-reference.com/players/l/lewiski01.html","kira_lewis_jr"
"lewisra02","Rashard Lewis","https://www.basketball-reference.com/players/l/lewisra02.html","rashard_lewis"
"lewissc01","Scottie Lewis","https://www.basketball-reference.com/players/l/lewissc01.html","scottie_lewis"
"liggide01","DeAndre Liggins","https://www.basketball-reference.com/players/l/liggide01.html","deandre_liggins"
"lillada01","Damian Lillard","https://www.basketball-reference.com/players/l/lillada01.html","damian_lillard"
"linje01","Jeremy Lin","https://www.basketball-reference.com/players/l/linje01.html","jeremy_lin"
"littlna01","Nassir Little","https://www.basketball-reference.com/players/l/littlna01.html","nassir_little"
"liveris01","Isaiah Livers","https://www.basketball-reference.com/players/l/liveris01.html","isaiah_livers"
"livinsh01","Shaun Livingston","https://www.basketball-reference.com/players/l/livinsh01.html","shaun_livingston"
"loftoke01","Kenneth Lofton Jr.","https://www.basketball-reference.com/players/l/loftoke01.html","kenneth_lofton_jr"
"loftoza01","Zach Lofton","https://www.basketball-reference.com/players/l/loftoza01.html","zach_lofton"
"longsh01","Shawn Long","https://www.basketball-reference.com/players/l/longsh01.html","shawn_long"
"looneke01","Kevon Looney","https://www.basketball-reference.com/players/l/looneke01.html","kevon_looney"
"lopezbr01","Brook Lopez","https://www.basketball-reference.com/players/l/lopezbr01.html","brook_lopez"
"lopezro01","Robin Lopez","https://www.basketball-reference.com/players/l/lopezro01.html","robin_lopez"
"louzama01","Didi Louzada","https://www.basketball-reference.com/players/l/louzama01.html","didi_louzada"
"loveke01","Kevin Love","https://www.basketball-reference.com/players/l/loveke01.html","kevin_love"
"lowryky01","Kyle Lowry","https://www.basketball-reference.com/players/l/lowryky01.html","kyle_lowry"
"loydjo01","Jordan Loyd","https://www.basketball-reference.com/players/l/loydjo01.html","jordan_loyd"
"lucasjo02","John Lucas III","https://www.basketball-reference.com/players/l/lucasjo02.html","john_lucas_iii"
"lucaska01","Kalin Lucas","https://www.basketball-reference.com/players/l/lucaska01.html","kalin_lucas"
"lundbga01","Gabriel Lundberg","https://www.basketball-reference.com/players/l/lundbga01.html","gabriel_lundberg"
"luwawti01","Timothé Luwawu-Cabarrot","https://www.basketball-reference.com/players/l/luwawti01.html","timothe_luwawu_cabarrot"
"lydonty01","Tyler Lydon","https://www.basketball-reference.com/players/l/lydonty01.html","tyler_lydon"
"lylestr01","Trey Lyles","https://www.basketball-reference.com/players/l/lylestr01.html","trey_lyles"
"machasc01","Scott Machado","https://www.basketball-reference.com/players/m/machasc01.html","scott_machado"
"macksh01","Shelvin Mack","https://www.basketball-reference.com/players/m/macksh01.html","shelvin_mack"
"maconda01","Daryl Macon","https://www.basketball-reference.com/players/m/maconda01.html","daryl_macon"
"macurjp01","J.P. Macura","https://www.basketball-reference.com/players/m/macurjp01.html","jp_macura"
"magetjo01","Josh Magette","https://www.basketball-reference.com/players/m/magetjo01.html","josh_magette"
"maggeco01","Corey Maggette","https://www.basketball-reference.com/players/m/maggeco01.html","corey_maggette"
"magnawi01","Will Magnay","https://www.basketball-reference.com/players/m/magnawi01.html","will_magnay"
"mahinia01","Ian Mahinmi","https://www.basketball-reference.com/players/m/mahinia01.html","ian_mahinmi"
"makerth01","Thon Maker","https://www.basketball-reference.com/players/m/makerth01.html","thon_maker"
"maledth01","Théo Maledon","https://www.basketball-reference.com/players/m/maledth01.html","theo_maledon"
"mamuksa01","Sandro Mamukelashvili","https://www.basketball-reference.com/players/m/mamuksa01.html","sandro_mamukelashvili"
"maneka01","Karim Mané","https://www.basketball-reference.com/players/m/maneka01.html","karim_mane"
"mannini01","Nico Mannion","https://www.basketball-reference.com/players/m/mannini01.html","nico_mannion"
"mannte01","Terance Mann","https://www.basketball-reference.com/players/m/mannte01.html","terance_mann"
"manntr01","Tre Mann","https://www.basketball-reference.com/players/m/manntr01.html","tre_mann"
"marblde01","Devyn Marble","https://www.basketball-reference.com/players/m/marblde01.html","devyn_marble"
"mariosh01","Shawn Marion","https://www.basketball-reference.com/players/m/mariosh01.html","shawn_marion"
"marjabo01","Boban Marjanović","https://www.basketball-reference.com/players/m/marjabo01.html","boban_marjanovic"
"markkla01","Lauri Markkanen","https://www.basketball-reference.com/players/m/markkla01.html","lauri_markkanen"
"marshke01","Kendall Marshall","https://www.basketball-reference.com/players/m/marshke01.html","kendall_marshall"
"marshna01","Naji Marshall","https://www.basketball-reference.com/players/m/marshna01.html","naji_marshall"
"martica01","Cartier Martin","https://www.basketball-reference.com/players/m/martica01.html","cartier_martin"
"martica02","Caleb Martin","https://www.basketball-reference.com/players/m/martica02.html","caleb_martin"
"martico01","Cody Martin","https://www.basketball-reference.com/players/m/martico01.html","cody_martin"
"martija01","Jarell Martin","https://www.basketball-reference.com/players/m/martija01.html","jarell_martin"
"martije02","Jeremiah Martin","https://www.basketball-reference.com/players/m/martije02.html","jeremiah_martin"
"martike01","Kenyon Martin","https://www.basketball-reference.com/players/m/martike01.html","kenyon_martin"
"martike02","Kevin Martin","https://www.basketball-reference.com/players/m/martike02.html","kevin_martin"
"martike03","Kelan Martin","https://www.basketball-reference.com/players/m/martike03.html","kelan_martin"
"martike04","KJ Martin","https://www.basketball-reference.com/players/m/martike04.html","kj_martin"
"martity01","Tyrese Martin","https://www.basketball-reference.com/players/m/martity01.html","tyrese_martin"
"masonfr01","Frank Mason III","https://www.basketball-reference.com/players/m/masonfr01.html","frank_mason_iii"
"masonro01","Roger Mason","https://www.basketball-reference.com/players/m/masonro01.html","roger_mason"
"matenya01","Yante Maten","https://www.basketball-reference.com/players/m/matenya01.html","yante_maten"
"mathega01","Garrison Mathews","https://www.basketball-reference.com/players/m/mathega01.html","garrison_mathews"
"mathida01","Dakota Mathias","https://www.basketball-reference.com/players/m/mathida01.html","dakota_mathias"
"mathima01","Mangok Mathiang","https://www.basketball-reference.com/players/m/mathima01.html","mangok_mathiang"
"mathube01","Bennedict Mathurin","https://www.basketball-reference.com/players/m/mathube01.html","bennedict_mathurin"
"matthwe02","Wesley Matthews","https://www.basketball-reference.com/players/m/matthwe02.html","wesley_matthews"
"maxeyty01","Tyrese Maxey","https://www.basketball-reference.com/players/m/maxeyty01.html","tyrese_maxey"
"maxieja01","Jason Maxiell","https://www.basketball-reference.com/players/m/maxieja01.html","jason_maxiell"
"maynoer01","Eric Maynor","https://www.basketball-reference.com/players/m/maynoer01.html","eric_maynor"
"mayooj01","O.J. Mayo","https://www.basketball-reference.com/players/m/mayooj01.html","oj_mayo"
"mayssk01","Skylar Mays","https://www.basketball-reference.com/players/m/mayssk01.html","skylar_mays"
"mbahalu01","Luc Mbah a Moute","https://www.basketball-reference.com/players/m/mbahalu01.html","luc_mbah_a_moute"
